-18.2	-42.4	-42.4	-42.4	-42.4	-42.4	-42.4	-41.4	-42.4	-43.4
34.3	37.7	37.7	37.7	37.7	37.7	37.7	37.7	39.7	38.7
28.6	44.2	44.2	44.2	44.2	44.2	44.2	43.2	43.2	44.2
-3.6	-8.3	-8.3	-8.3	-8.3	-8.3	-8.3	-8.3	-9.3	-9.3
27.2	37.4	37.4	37.4	37.4	37.4	38.4	38.4	39.4	39.4
2.0	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9
12.0	17.0	17.0	17.0	17.0	17.0	17.0	18.0	18.0	19.0
149.4	156.8	156.8	156.8	156.8	156.8	157.8	161.8	161.8	164.8
159.4	164.7	164.7	164.7	164.7	164.7	166.7	167.7	171.7	172.7
84.1	83.2	83.2	83.2	83.2	85.2	86.2	86.2	89.2	91.2
4.8	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7
-11.4	-22.8	-22.8	-22.8	-22.8	-22.8	-22.8	-22.8	-22.8	-22.8
-7.6	-19.3	-19.3	-19.3	-19.3	-19.3	-19.3	-19.3	-19.3	-19.3
27.7	21.5	21.5	22.5	21.5	21.5	21.5	21.5	22.5	21.5
96.4	121.8	121.8	120.8	120.8	120.8	120.8	119.8	119.8	122.8
258.0	248.0	248.0	248.0	251.0	252.0	252.0	254.0	255.0	261.0
78.8	87.5	87.5	87.5	87.5	89.5	88.5	88.5	86.5	87.5
64.5	128.0	128.0	128.0	128.0	128.0	128.0	128.0	128.0	128.0
-4.0	-10.0	-10.0	-10.0	-10.0	-10.0	-10.0	-10.0	-10.0	-10.0
35.2	67.4	67.4	67.4	67.4	67.4	67.4	67.4	67.4	67.4
13.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0	21.0
40.0	39.1	39.1	39.1	39.1	39.1	39.1	39.1	40.1	46.1
156.1	154.3	156.3	157.3	157.3	158.3	159.3	160.3	162.3	162.3
89.6	96.3	96.3	96.3	97.3	97.3	99.3	104.3	102.3	101.3
-12.3	-25.6	-25.6	-25.6	-25.6	-25.6	-25.6	-25.6	-25.6	-25.6
-5.1	-12.3	-12.3	-12.3	-12.3	-12.3	-12.3	-12.3	-12.3	-12.3
-2.3	-5.6	-5.6	-5.6	-5.6	-5.6	-5.6	-5.6	-5.6	-4.6
-11.4	-23.9	-23.9	-23.9	-23.9	-23.9	-23.9	-23.9	-23.9	-23.9
34.5	60.9	60.9	60.9	60.9	60.9	60.9	60.9	59.9	59.9
22.2	3.3	3.3	3.3	3.3	4.3	4.3	4.3	4.3	4.3
28.8	54.7	54.7	54.7	54.7	54.7	54.7	54.7	54.7	54.7
-0.6	-2.1	-2.1	-2.1	-2.1	-2.1	-2.1	-2.1	-2.1	-2.1
-14.5	-29.0	-29.0	-29.0	-29.0	-29.0	-29.0	-29.0	-29.0	-29.0
33.8	55.7	55.7	55.7	55.7	55.7	55.7	55.7	55.7	56.7
-8.7	-20.5	-20.5	-20.5	-20.5	-20.5	-20.5	-20.5	-20.5	-20.5
-1.2	-2.4	-2.4	-2.4	-2.4	-2.4	-2.4	-2.4	-2.4	-2.4
4.3	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6
8.3	12.5	12.5	12.5	12.5	11.5	11.5	11.5	12.5	11.5
26.7	42.5	42.5	42.5	42.5	42.5	42.5	42.5	42.5	44.5
3.8	-2.4	-2.4	-2.4	-2.4	-2.4	-2.4	-2.4	-2.4	-2.4
39.1	43.3	43.3	43.3	43.3	43.3	44.3	44.3	44.3	45.3
9.6	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1	16.1
-1.4	-7.9	-7.9	-7.9	-7.9	-7.9	-7.9	-7.9	-7.9	-6.9
-4.8	-10.6	-10.6	-10.6	-10.6	-10.6	-10.6	-11.6	-11.6	-11.6
-3.6	-9.3	-9.3	-9.3	-9.3	-9.3	-9.3	-9.3	-9.3	-9.3
11.8	20.5	20.5	20.5	20.5	20.5	20.5	20.5	19.5	19.5
0.5	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
35.9	33.9	33.9	33.9	33.9	33.9	33.9	34.9	35.9	37.9
-8.7	-22.5	-22.5	-22.5	-22.5	-21.5	-22.5	-23.5	-23.5	-23.5
78.9	84.8	84.8	84.8	84.8	84.8	86.8	84.8	85.8	87.8
11.9	13.8	13.8	13.8	13.8	13.8	13.8	13.8	13.8	13.8
26.9	46.8	46.8	46.8	46.8	46.8	46.8	46.8	46.8	46.8
16.7	26.4	26.4	26.4	26.4	26.4	26.4	26.4	26.4	26.4
6.0	2.1	2.1	2.1	2.1	2.1	2.1	4.1	4.1	4.1
-0.5	-4.0	-4.0	-4.0	-5.0	-4.0	-5.0	-5.0	-5.0	-5.0
5.2	8.5	8.5	8.5	8.5	8.5	8.5	8.5	8.5	8.5
13.4	24.9	24.9	24.9	24.9	24.9	24.9	24.9	24.9	24.9
16.9	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7
28.7	47.5	47.5	47.5	47.5	46.5	46.5	46.5	46.5	46.5
36.4	34.8	34.8	34.8	34.8	34.8	34.8	34.8	32.8	34.8
20.5	24.9	24.9	24.9	24.9	24.9	24.9	23.9	23.9	23.9
3.9	-0.3	-0.3	-0.3	-0.3	-0.3	-0.3	-0.3	-0.3	0.7
26.2	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	41.5
48.2	73.4	73.4	73.4	73.4	73.4	73.4	73.4	73.4	74.4
1.8	2.6	2.6	2.6	2.6	2.6	2.6	2.6	2.6	2.6
12.6	14.1	14.1	14.1	14.1	13.1	13.1	13.1	12.1	12.1
13.2	19.3	19.3	19.3	19.3	19.3	19.3	19.3	20.3	20.3
21.6	24.1	24.1	24.1	24.1	24.1	24.1	23.1	23.1	23.1
49.1	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3	43.3
23.1	6.2	6.2	6.2	6.2	5.2	5.2	5.2	5.2	4.2
13.8	0.7	0.7	0.7	0.7	0.7	0.7	1.7	2.7	1.7
11.2	17.5	17.5	17.5	17.5	17.5	17.5	17.5	18.5	18.5
12.8	17.5	17.5	17.5	17.5	17.5	17.5	16.5	17.5	16.5
81.8	93.7	93.7	93.7	93.7	93.7	93.7	93.7	93.7	94.7
-6.5	-17.9	-17.9	-17.9	-17.9	-17.9	-16.9	-17.9	-18.9	-18.9
21.4	27.8	27.8	27.8	27.8	27.8	27.8	27.8	27.8	27.8
49.5	49.9	49.9	49.9	49.9	49.9	50.9	50.9	51.9	50.9
17.9	6.9	6.9	6.9	6.9	6.9	6.9	6.9	7.9	6.9
18.2	12.5	12.5	12.5	12.5	13.5	13.5	12.5	12.5	13.5
10.6	8.1	8.1	8.1	8.1	8.1	9.1	8.1	7.1	10.1
27.2	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3	23.3
31.6	43.3	43.3	43.3	43.3	43.3	44.3	43.3	44.3	43.3
26.8	36.6	36.6	36.6	36.6	36.6	36.6	37.6	36.6	35.6
27.6	39.1	39.1	39.1	39.1	39.1	39.1	39.1	39.1	39.1
52.5	81.1	81.1	81.1	81.1	81.1	81.1	82.1	82.1	83.1
51.2	59.4	59.4	59.4	59.4	59.4	61.4	60.4	59.4	58.4
131.5	103.0	103.0	103.0	103.0	105.0	108.0	109.0	112.0	111.0
63.1	60.1	60.1	60.1	61.1	62.1	63.1	65.1	63.1	65.1
138.6	181.1	182.1	183.1	183.1	184.1	188.1	190.1	191.1	195.1
64.7	87.5	87.5	87.5	87.5	87.5	87.5	90.5	90.5	91.5
183.5	183.0	183.0	183.0	185.0	186.0	189.0	194.0	195.0	204.0
29.9	36.8	36.8	36.8	36.8	36.8	36.8	36.8	37.8	37.8
10.9	8.7	8.7	8.7	8.7	8.7	9.7	8.7	8.7	10.7
48.0	56.9	56.9	56.9	56.9	56.9	57.9	57.9	58.9	58.9
78.3	91.7	91.7	91.7	91.7	92.7	94.7	95.7	95.7	98.7
57.5	55.0	55.0	55.0	56.0	56.0	58.0	58.0	57.0	57.0
65.6	74.1	74.1	74.1	73.1	75.1	74.1	74.1	78.1	76.1
45.8	43.5	43.5	43.5	43.5	45.5	45.5	45.5	48.5	45.5
79.9	80.7	80.7	81.7	84.7	84.7	82.7	82.7	83.7	87.7
113.9	108.8	108.8	109.8	109.8	109.8	112.8	111.8	113.8	116.8
42.6	18.2	18.2	19.2	19.2	20.2	19.2	22.2	23.2	23.2
22.8	21.6	21.6	21.6	21.6	20.6	21.6	21.6	23.6	22.6
49.1	46.2	46.2	47.2	46.2	46.2	47.2	47.2	48.2	48.2
8.4	-8.2	-8.2	-8.2	-8.2	-8.2	-8.2	-8.2	-10.2	-11.2
10.5	5.0	5.0	6.0	5.0	5.0	5.0	6.0	6.0	6.0
47.3	28.7	29.7	29.7	28.7	28.7	28.7	28.7	25.7	24.7
17.4	18.8	18.8	18.8	18.8	19.8	19.8	20.8	19.8	17.8
8.4	-13.2	-13.2	-13.2	-13.2	-12.2	-13.2	-10.2	-11.2	-11.2
61.5	67.9	67.9	67.9	68.9	68.9	68.9	66.9	66.9	66.9
42.8	39.7	39.7	39.7	39.7	39.7	39.7	44.7	42.7	45.7
9.6	-24.8	-24.8	-24.8	-24.8	-24.8	-24.8	-21.8	-22.8	-21.8
40.5	44.0	43.0	43.0	43.0	43.0	43.0	42.0	43.0	43.0
-15.7	-53.4	-53.4	-53.4	-53.4	-53.4	-54.4	-53.4	-52.4	-52.4
64.5	52.0	52.0	52.0	52.0	52.0	52.0	52.0	53.0	52.0
22.4	7.8	7.8	7.8	8.8	8.8	7.8	6.8	6.8	7.8
21.1	-2.7	-2.7	-2.7	-1.7	-2.7	-3.7	-5.7	-5.7	-3.7
45.5	33.9	33.9	33.9	34.9	34.9	32.9	32.9	31.9	34.9
53.5	67.0	67.0	67.0	66.0	66.0	67.0	68.0	66.0	66.0
141.2	144.4	144.4	143.4	143.4	143.4	145.4	150.4	152.4	149.4
116.4	121.8	121.8	122.8	123.8	124.8	122.8	120.8	122.8	123.8
94.6	94.1	94.1	94.1	94.1	94.1	96.1	96.1	97.1	97.1
64.2	70.5	70.5	70.5	70.5	69.5	67.5	68.5	68.5	67.5
45.4	49.8	49.8	49.8	50.8	51.8	50.8	51.8	49.8	51.8
35.1	13.3	13.3	13.3	13.3	13.3	12.3	10.3	12.3	11.3
-2.6	-8.2	-8.2	-8.2	-9.2	-9.2	-9.2	-9.2	-9.2	-9.2
-12.5	-27.0	-27.0	-27.0	-27.0	-27.0	-27.0	-27.0	-27.0	-27.0
5.1	-6.8	-6.8	-6.8	-6.8	-6.8	-6.8	-6.8	-6.8	-6.8
-3.3	-16.6	-16.6	-16.6	-16.6	-16.6	-16.6	-16.6	-16.6	-16.6
4.6	6.3	6.3	6.3	6.3	6.3	6.3	6.3	6.3	7.3
4.4	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7	2.7
12.8	23.6	23.6	23.6	23.6	23.6	23.6	23.6	23.6	23.6
15.5	22.0	22.0	22.0	22.0	22.0	22.0	22.0	23.0	24.0
29.6	44.3	44.3	44.3	44.3	44.3	44.3	45.3	45.3	46.3
10.8	7.7	7.7	7.7	7.7	7.7	7.7	6.7	6.7	6.7
10.6	10.1	10.1	10.1	10.1	10.1	10.1	10.1	10.1	11.1
12.9	14.7	14.7	14.7	14.7	14.7	15.7	15.7	14.7	14.7
17.5	19.0	19.0	19.0	19.0	19.0	19.0	18.0	20.0	17.0
0.1	-9.9	-9.9	-9.9	-9.9	-9.9	-9.9	-9.9	-9.9	-9.9
20.4	24.9	24.9	24.9	24.9	24.9	24.9	24.9	23.9	23.9
17.3	23.5	23.5	23.5	23.5	23.5	23.5	23.5	23.5	23.5
17.1	19.3	19.3	19.3	19.3	19.3	19.3	19.3	19.3	19.3
8.9	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	7.8
24.5	20.1	20.1	20.1	20.1	20.1	20.1	20.1	20.1	22.1
149.2	184.3	184.3	184.3	184.3	184.3	187.3	189.3	190.3	189.3
59.2	78.3	78.3	78.3	78.3	78.3	78.3	79.3	79.3	77.3
-0.6	-6.1	-6.1	-6.1	-6.1	-6.1	-6.1	-5.1	-5.1	-5.1
-11.2	-27.3	-27.3	-27.3	-27.3	-27.3	-27.3	-25.3	-26.3	-27.3
-7.7	-16.5	-16.5	-16.5	-16.5	-16.5	-16.5	-16.5	-16.5	-16.5
55.5	55.0	55.0	55.0	55.0	55.0	55.0	54.0	56.0	56.0
160.0	129.9	129.9	129.9	129.9	132.9	135.9	133.9	136.9	142.9
144.4	143.8	143.8	144.8	144.8	145.8	145.8	148.8	149.8	153.8
30.1	18.2	18.2	18.2	18.2	18.2	17.2	17.2	17.2	18.2
20.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0
-9.9	-21.9	-21.9	-21.9	-21.9	-21.9	-20.9	-21.9	-21.9	-21.9
84.7	81.4	81.4	81.4	81.4	81.4	81.4	82.4	84.4	83.4
110.4	146.8	146.8	147.8	147.8	147.8	147.8	147.8	147.8	148.8
5.6	-10.7	-10.7	-10.7	-10.7	-10.7	-10.7	-10.7	-11.7	-11.7
19.7	26.4	26.4	26.4	26.4	26.4	26.4	26.4	26.4	25.4
31.4	49.8	49.8	49.8	49.8	49.8	50.8	50.8	51.8	51.8
29.6	55.2	55.2	55.2	55.2	55.2	55.2	55.2	55.2	55.2
87.4	80.8	80.8	80.8	80.8	80.8	80.8	80.8	80.8	82.8
17.1	30.3	30.3	30.3	30.3	30.3	30.3	30.3	30.3	29.3
38.3	64.6	64.6	64.6	64.6	64.6	64.6	64.6	64.6	64.6
10.9	20.7	20.7	20.7	20.7	20.7	20.7	20.7	20.7	20.7
5.2	4.5	4.5	4.5	4.5	4.5	4.5	4.5	4.5	4.5
-19.2	-42.4	-42.4	-42.4	-42.4	-42.4	-42.4	-42.4	-42.4	-42.4
59.1	66.3	66.3	66.3	67.3	67.3	68.3	68.3	68.3	68.3
1.8	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	3.5
11.1	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3	8.3
11.2	15.5	15.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5
107.3	131.5	131.5	131.5	131.5	131.5	131.5	132.5	133.5	135.5
-27.9	-58.9	-58.9	-58.9	-58.9	-58.9	-58.9	-58.9	-58.9	-58.9
-3.7	-7.5	-7.5	-7.5	-7.5	-7.5	-7.5	-7.5	-7.5	-7.5
0.9	0.9	0.9	0.9	0.9	0.9	-0.1	-0.1	-0.1	-0.1
-1.2	-2.4	-2.4	-2.4	-2.4	-2.4	-2.4	-2.4	-2.4	-2.4
-10.1	-22.1	-22.1	-22.1	-22.1	-22.1	-22.1	-22.1	-22.1	-22.1
0.8	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7
-18.6	-38.2	-38.2	-38.2	-38.2	-38.2	-38.2	-38.2	-37.2	-39.2
-31.3	-65.7	-65.7	-65.7	-65.7	-65.7	-65.7	-65.7	-65.7	-65.7
6.2	-3.6	-3.6	-3.6	-3.6	-2.6	-2.6	-1.6	-1.6	-1.6
33.9	54.8	54.8	55.8	56.8	56.8	55.8	55.8	56.8	55.8
35.5	67.0	67.0	67.0	67.0	67.0	66.0	66.0	66.0	66.0
26.5	34.0	34.0	34.0	34.0	34.0	34.0	33.0	34.0	34.0
105.2	113.4	113.4	114.4	114.4	113.4	114.4	113.4	113.4	112.4
195.1	217.1	218.1	218.1	218.1	218.1	220.1	221.1	223.1	224.1
52.7	57.4	57.4	57.4	57.4	57.4	57.4	58.4	58.4	56.4
12.6	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	-0.8
-30.0	-60.0	-60.0	-60.0	-60.0	-60.0	-60.0	-60.0	-60.0	-59.0
0.1	-8.8	-8.8	-8.8	-9.8	-9.8	-9.8	-9.8	-9.8	-9.8
-7.4	-17.8	-17.8	-17.8	-17.8	-17.8	-17.8	-17.8	-17.8	-17.8
-3.8	-21.6	-21.6	-21.6	-21.6	-21.6	-21.6	-21.6	-21.6	-20.6
0.8	-2.4	-2.4	-2.4	-2.4	-2.4	-2.4	-3.4	-3.4	-4.4
42.8	39.5	39.5	39.5	40.5	39.5	39.5	39.5	38.5	40.5
48.3	70.7	70.7	70.7	69.7	69.7	69.7	71.7	70.7	69.7
31.8	39.6	38.6	38.6	39.6	38.6	38.6	40.6	39.6	41.6
21.8	22.7	22.7	22.7	22.7	22.7	22.7	21.7	21.7	21.7
19.6	27.3	27.3	27.3	27.3	27.3	27.3	26.3	26.3	26.3
13.3	-3.3	-4.3	-5.3	-4.3	-4.3	-4.3	-4.3	-6.3	-10.3
53.1	55.2	55.2	55.2	55.2	54.2	53.2	49.2	50.2	48.2
50.3	62.6	62.6	62.6	62.6	64.6	62.6	63.6	63.6	64.6
78.5	99.1	99.1	99.1	99.1	98.1	98.1	98.1	98.1	96.1
47.7	27.5	26.5	27.5	26.5	26.5	22.5	22.5	20.5	19.5
145.3	159.6	159.6	159.6	158.6	157.6	156.6	161.6	162.6	161.6
-5.8	-15.5	-15.5	-15.5	-15.5	-15.5	-15.5	-15.5	-15.5	-15.5
-4.4	-8.9	-8.9	-8.9	-8.9	-8.9	-8.9	-8.9	-8.9	-8.9
1.3	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
1.7	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4
-3.4	-6.9	-6.9	-6.9	-6.9	-6.9	-6.9	-6.9	-6.9	-6.9
2.6	4.2	4.2	4.2	4.2	4.2	4.2	4.2	4.2	4.2
-7.8	-16.6	-16.6	-16.6	-16.6	-16.6	-16.6	-16.6	-16.6	-16.6
7.9	14.7	14.7	14.7	14.7	14.7	14.7	14.7	14.7	14.7
13.4	24.8	24.8	24.8	24.8	24.8	24.8	24.8	24.8	24.8
18.2	36.4	36.4	36.4	36.4	36.4	36.4	36.4	36.4	36.4
14.6	26.1	26.1	26.1	26.1	26.1	26.1	26.1	26.1	26.1
-23.4	-48.8	-48.8	-48.8	-48.8	-48.8	-48.8	-48.8	-48.8	-48.8
59.1	54.2	54.2	54.2	54.2	54.2	54.2	57.2	57.2	57.2
64.8	54.6	54.6	54.6	54.6	54.6	56.6	57.6	61.6	61.6
16.9	11.8	11.8	11.8	11.8	11.8	10.8	10.8	12.8	15.8
53.3	49.6	49.6	49.6	49.6	49.6	50.6	50.6	53.6	53.6
16.6	0.2	0.2	0.2	0.2	0.2	0.2	0.2	2.2	3.2
37.8	27.5	27.5	27.5	27.5	27.5	28.5	27.5	27.5	29.5
6.9	13.8	13.8	13.8	13.8	13.8	13.8	13.8	13.8	13.8
-7.1	-14.2	-14.2	-14.2	-14.2	-14.2	-14.2	-14.2	-14.2	-14.2
21.2	35.5	35.5	35.5	35.5	35.5	35.5	35.5	35.5	35.5
16.1	28.2	28.2	28.2	28.2	28.2	28.2	28.2	27.2	27.2
36.6	72.1	72.1	72.1	72.1	72.1	71.1	71.1	71.1	71.1
-5.7	-12.5	-12.5	-12.5	-12.5	-12.5	-12.5	-12.5	-12.5	-12.5
-4.7	-10.4	-10.4	-10.4	-10.4	-10.4	-10.4	-10.4	-10.4	-10.4
-14.5	-28.9	-28.9	-28.9	-28.9	-28.9	-28.9	-28.9	-28.9	-28.9
-6.3	-13.5	-13.5	-13.5	-13.5	-13.5	-13.5	-13.5	-14.5	-14.5
40.9	80.8	80.8	80.8	80.8	80.8	80.8	80.8	80.8	80.8
-26.6	-54.3	-54.3	-54.3	-54.3	-54.3	-54.3	-54.3	-54.3	-54.3
-0.8	-4.6	-4.6	-4.6	-4.6	-4.6	-5.6	-5.6	-4.6	-5.6
-18.3	-37.6	-37.6	-37.6	-37.6	-37.6	-37.6	-37.6	-37.6	-37.6
-17.6	-37.3	-37.3	-37.3	-37.3	-37.3	-37.3	-37.3	-37.3	-37.3
-7.7	-31.5	-31.5	-31.5	-31.5	-31.5	-31.5	-31.5	-32.5	-32.5
13.8	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7
2.0	-4.9	-4.9	-4.9	-4.9	-4.9	-4.9	-4.9	-5.9	-5.9
6.8	4.7	4.7	4.7	4.7	4.7	4.7	4.7	3.7	4.7
-16.1	-33.1	-33.1	-33.1	-33.1	-33.1	-33.1	-33.1	-33.1	-33.1
-4.4	-9.8	-9.8	-9.8	-9.8	-9.8	-9.8	-9.8	-9.8	-9.8
-6.9	-14.7	-14.7	-14.7	-14.7	-14.7	-14.7	-14.7	-14.7	-14.7
18.5	36.9	36.9	36.9	36.9	36.9	36.9	36.9	36.9	36.9
-0.3	-1.7	-1.7	-1.7	-1.7	-1.7	-1.7	-1.7	-1.7	-1.7
-5.2	-11.5	-11.5	-11.5	-11.5	-11.5	-11.5	-11.5	-11.5	-11.5
-2.6	-7.1	-7.1	-7.1	-7.1	-7.1	-7.1	-7.1	-7.1	-7.1
-5.2	-11.5	-11.5	-11.5	-11.5	-11.5	-11.5	-11.5	-11.5	-11.5
-2.8	-5.6	-5.6	-5.6	-5.6	-5.6	-5.6	-5.6	-5.6	-5.6
0.9	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8
5.8	10.6	10.6	10.6	10.6	10.6	10.6	10.6	10.6	11.6
18.5	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0	36.0
21.2	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5
