41.0	52.0	52.0	22.0	49.0	44.0	35.0	73.0	63.0	26.0
68.0	40.0	55.0	87.0	59.0	57.0	56.0	74.0	70.0	73.0
14.0	3.0	3.0	9.0	9.0	0.0	0.0	-16.0	12.0	9.0
28.0	-3.0	1.0	2.0	31.0	-11.0	0.0	4.0	5.0	11.0
45.0	40.0	37.0	57.0	75.0	60.0	60.0	73.0	48.0	57.0
-9.0	0.0	-22.0	-12.0	-34.0	8.0	4.0	-7.0	-27.0	31.0
0.0	-12.0	16.0	23.0	10.0	3.0	0.0	2.0	-5.0	0.0
6.0	14.0	0.0	12.0	-6.0	5.0	11.0	2.0	6.0	18.0
-3.0	0.0	-26.0	0.0	-5.0	4.0	-17.0	4.0	17.0	-4.0
14.0	17.0	20.0	2.0	0.0	27.0	12.0	-6.0	-2.0	6.0
25.0	25.0	21.0	20.0	20.0	22.0	15.0	67.0	35.0	31.0
22.0	27.0	5.0	30.0	13.0	32.0	10.0	-17.0	29.0	19.0
-7.0	-7.0	20.0	16.0	0.0	-21.0	14.0	1.0	8.0	1.0
-13.0	13.0	19.0	-18.0	-3.0	-1.0	2.0	-4.0	-16.0	4.0
13.0	13.0	-6.0	-16.0	3.0	-4.0	10.0	15.0	8.0	-2.0
-12.0	0.0	11.0	3.0	-9.0	-5.0	16.0	6.0	0.0	18.0
-9.0	-12.0	18.0	2.0	4.0	1.0	2.0	4.0	0.0	9.0
-19.0	26.0	-10.0	-10.0	-35.0	0.0	5.0	0.0	-5.0	3.0
-2.0	5.0	19.0	18.0	12.0	12.0	-26.0	4.0	10.0	6.0
0.0	15.0	-19.0	-5.0	8.0	0.0	0.0	-5.0	0.0	5.0
-27.0	26.0	23.0	12.0	-3.0	-13.0	48.0	-10.0	6.0	1.0
1.0	6.0	-8.0	-13.0	-11.0	1.0	-1.0	2.0	1.0	1.0
7.0	2.0	-12.0	2.0	25.0	9.0	1.0	27.0	-13.0	-11.0
11.0	14.0	-3.0	8.0	20.0	8.0	32.0	0.0	6.0	8.0
-3.0	-3.0	5.0	-2.0	-7.0	9.0	1.0	8.0	4.0	5.0
0.0	18.0	7.0	-3.0	-15.0	-1.0	0.0	-14.0	10.0	0.0
18.0	0.0	10.0	1.0	0.0	-9.0	-23.0	-8.0	-9.0	-2.0
-19.0	7.0	-1.0	12.0	26.0	31.0	58.0	-11.0	-11.0	-64.0
14.0	-1.0	4.0	-1.0	-12.0	-13.0	0.0	14.0	-8.0	25.0
-49.0	19.0	-19.0	-9.0	5.0	4.0	-2.0	0.0	-13.0	-1.0
58.0	44.0	59.0	58.0	48.0	56.0	67.0	66.0	63.0	44.0
24.0	12.0	25.0	16.0	4.0	10.0	-17.0	9.0	9.0	4.0
1.0	0.0	-47.0	12.0	-13.0	-57.0	20.0	0.0	11.0	0.0
85.0	0.0	1.0	10.0	-16.0	8.0	0.0	-33.0	8.0	0.0
-4.0	0.0	0.0	3.0	1.0	1.0	0.0	5.0	26.0	17.0
13.0	1.0	13.0	-5.0	0.0	7.0	0.0	0.0	-2.0	4.0
0.0	5.0	-3.0	-1.0	-4.0	-2.0	19.0	0.0	19.0	-7.0
-8.0	-4.0	9.0	9.0	7.0	14.0	11.0	48.0	5.0	10.0
23.0	32.0	37.0	44.0	34.0	50.0	32.0	31.0	30.0	44.0
11.0	3.0	11.0	10.0	17.0	17.0	12.0	13.0	-4.0	18.0
6.0	-5.0	0.0	0.0	-6.0	-19.0	6.0	0.0	-10.0	-1.0
10.0	24.0	24.0	-21.0	32.0	5.0	5.0	5.0	14.0	41.0
-15.0	10.0	10.0	-7.0	0.0	16.0	4.0	-2.0	-21.0	0.0
3.0	0.0	5.0	-18.0	0.0	-12.0	10.0	10.0	10.0	-16.0
133.0	115.0	143.0	167.0	143.0	116.0	149.0	161.0	150.0	151.0
145.0	143.0	165.0	139.0	143.0	102.0	173.0	159.0	165.0	175.0
82.0	105.0	83.0	95.0	68.0	75.0	83.0	76.0	92.0	104.0
-18.0	-57.0	5.0	17.0	0.0	10.0	3.0	0.0	6.0	-43.0
4.0	-5.0	-4.0	18.0	0.0	-1.0	18.0	-1.0	-39.0	-13.0
0.0	19.0	7.0	-6.0	11.0	11.0	-6.0	3.0	3.0	3.0
47.0	13.0	33.0	42.0	32.0	35.0	28.0	66.0	50.0	30.0
69.0	67.0	89.0	61.0	88.0	82.0	73.0	77.0	70.0	94.0
280.0	270.0	286.0	279.0	263.0	268.0	275.0	274.0	260.0	278.0
83.0	67.0	70.0	68.0	68.0	69.0	88.0	72.0	59.0	55.0
2.0	12.0	-20.0	-14.0	0.0	-2.0	-9.0	0.0	-4.0	-1.0
-12.0	7.0	-56.0	8.0	-1.0	-10.0	29.0	0.0	-17.0	-9.0
1.0	-7.0	35.0	-9.0	14.0	12.0	-2.0	-1.0	7.0	-13.0
6.0	6.0	2.0	21.0	17.0	-13.0	4.0	8.0	50.0	3.0
23.0	22.0	22.0	38.0	80.0	39.0	40.0	34.0	64.0	49.0
140.0	179.0	145.0	171.0	155.0	193.0	173.0	150.0	158.0	158.0
53.0	92.0	85.0	75.0	92.0	84.0	136.0	85.0	83.0	86.0
-6.0	-6.0	0.0	0.0	20.0	10.0	10.0	28.0	6.0	-15.0
-12.0	15.0	1.0	1.0	-3.0	-19.0	-1.0	-25.0	-4.0	-9.0
-2.0	1.0	-18.0	2.0	36.0	-20.0	0.0	5.0	-6.0	-3.0
18.0	2.0	13.0	1.0	33.0	25.0	-11.0	0.0	-5.0	28.0
-3.0	8.0	10.0	0.0	-3.0	6.0	2.0	-10.0	-2.0	-2.0
63.0	50.0	21.0	7.0	36.0	50.0	40.0	40.0	40.0	37.0
0.0	4.0	4.0	-3.0	34.0	19.0	-32.0	3.0	36.0	10.0
-7.0	20.0	8.0	-17.0	-1.0	9.0	-2.0	-2.0	-21.0	-1.0
6.0	4.0	-35.0	0.0	-1.0	-2.0	7.0	-57.0	9.0	-4.0
14.0	17.0	23.0	35.0	-9.0	1.0	-17.0	27.0	-22.0	2.0
-8.0	0.0	0.0	-12.0	5.0	16.0	4.0	1.0	-8.0	-20.0
-8.0	4.0	-20.0	-20.0	0.0	-1.0	9.0	-5.0	6.0	2.0
3.0	0.0	11.0	-13.0	23.0	7.0	3.0	-6.0	10.0	0.0
-10.0	10.0	-37.0	20.0	9.0	9.0	5.0	0.0	38.0	-6.0
9.0	55.0	3.0	6.0	11.0	37.0	21.0	15.0	18.0	13.0
11.0	-26.0	-24.0	22.0	78.0	23.0	11.0	5.0	10.0	3.0
42.0	26.0	7.0	15.0	31.0	44.0	46.0	36.0	15.0	36.0
-1.0	16.0	13.0	5.0	4.0	42.0	5.0	0.0	19.0	27.0
22.0	25.0	-3.0	5.0	10.0	-7.0	-1.0	-12.0	0.0	-21.0
0.0	8.0	19.0	-4.0	3.0	19.0	32.0	3.0	-13.0	0.0
-38.0	-1.0	-13.0	16.0	-1.0	14.0	0.0	-24.0	0.0	0.0
1.0	4.0	13.0	1.0	7.0	0.0	15.0	-9.0	-1.0	2.0
-14.0	-8.0	-4.0	2.0	3.0	-12.0	7.0	15.0	-3.0	10.0
47.0	48.0	31.0	58.0	47.0	46.0	34.0	25.0	33.0	50.0
-1.0	3.0	3.0	4.0	1.0	9.0	20.0	8.0	-40.0	-23.0
77.0	74.0	90.0	81.0	86.0	63.0	82.0	96.0	70.0	65.0
11.0	10.0	15.0	36.0	8.0	6.0	1.0	26.0	7.0	0.0
-9.0	8.0	2.0	-1.0	11.0	17.0	15.0	-1.0	10.0	18.0
10.0	21.0	14.0	-28.0	8.0	27.0	13.0	6.0	24.0	15.0
13.0	18.0	8.0	26.0	-5.0	23.0	7.0	14.0	14.0	6.0
4.0	-7.0	2.0	26.0	-2.0	0.0	0.0	-2.0	0.0	-3.0
5.0	2.0	3.0	2.0	-31.0	-1.0	12.0	0.0	-6.0	15.0
20.0	2.0	6.0	9.0	14.0	-6.0	0.0	5.0	-10.0	15.0
2.0	26.0	-9.0	3.0	0.0	-31.0	-2.0	3.0	0.0	-19.0
-1.0	6.0	11.0	29.0	0.0	6.0	-16.0	3.0	6.0	22.0
59.0	41.0	42.0	36.0	35.0	23.0	37.0	26.0	45.0	37.0
48.0	2.0	13.0	42.0	21.0	8.0	-1.0	17.0	22.0	18.0
20.0	10.0	-10.0	5.0	10.0	13.0	-3.0	1.0	1.0	0.0
12.0	14.0	52.0	10.0	10.0	45.0	23.0	36.0	0.0	11.0
7.0	-4.0	20.0	31.0	24.0	30.0	29.0	83.0	17.0	23.0
4.0	8.0	-2.0	0.0	-1.0	1.0	1.0	10.0	17.0	-8.0
3.0	13.0	9.0	-30.0	8.0	1.0	-2.0	5.0	0.0	12.0
6.0	-12.0	13.0	-12.0	10.0	12.0	0.0	-1.0	7.0	-13.0
13.0	10.0	16.0	26.0	26.0	11.0	18.0	28.0	19.0	20.0
49.0	54.0	53.0	65.0	65.0	54.0	59.0	66.0	57.0	58.0
15.0	31.0	49.0	36.0	43.0	2.0	37.0	26.0	33.0	47.0
33.0	22.0	8.0	55.0	31.0	25.0	32.0	33.0	33.0	24.0
11.0	12.0	7.0	11.0	7.0	17.0	4.0	14.0	9.0	19.0
-6.0	5.0	10.0	10.0	9.0	9.0	2.0	8.0	8.0	0.0
75.0	77.0	56.0	74.0	61.0	78.0	65.0	73.0	45.0	60.0
-1.0	3.0	3.0	-3.0	1.0	1.0	14.0	10.0	1.0	1.0
7.0	15.0	-1.0	1.0	38.0	32.0	12.0	15.0	8.0	8.0
37.0	54.0	49.0	59.0	37.0	39.0	34.0	56.0	30.0	50.0
38.0	28.0	0.0	13.0	32.0	28.0	40.0	61.0	23.0	67.0
36.0	19.0	23.0	23.0	-6.0	24.0	24.0	26.0	24.0	10.0
31.0	-6.0	20.0	41.0	-6.0	0.0	0.0	18.0	17.0	16.0
36.0	44.0	27.0	25.0	28.0	76.0	31.0	24.0	24.0	32.0
36.0	13.0	22.0	9.0	27.0	10.0	39.0	15.0	22.0	34.0
5.0	17.0	-8.0	-9.0	15.0	23.0	14.0	3.0	6.0	42.0
25.0	-13.0	18.0	6.0	6.0	65.0	39.0	23.0	20.0	21.0
24.0	28.0	4.0	-14.0	44.0	27.0	30.0	15.0	32.0	22.0
42.0	37.0	60.0	87.0	39.0	62.0	46.0	42.0	44.0	18.0
166.0	160.0	159.0	174.0	158.0	172.0	167.0	189.0	182.0	163.0
49.0	83.0	64.0	48.0	18.0	71.0	61.0	69.0	66.0	86.0
70.0	82.0	93.0	87.0	104.0	127.0	111.0	116.0	103.0	115.0
33.0	32.0	37.0	38.0	29.0	58.0	41.0	46.0	44.0	28.0
179.0	213.0	182.0	176.0	197.0	183.0	194.0	195.0	207.0	173.0
10.0	29.0	37.0	16.0	24.0	24.0	12.0	19.0	24.0	32.0
13.0	2.0	6.0	9.0	9.0	20.0	17.0	25.0	12.0	-1.0
50.0	39.0	42.0	40.0	27.0	27.0	47.0	48.0	42.0	38.0
60.0	48.0	52.0	63.0	36.0	69.0	66.0	67.0	71.0	76.0
65.0	58.0	47.0	102.0	95.0	81.0	72.0	73.0	79.0	52.0
52.0	60.0	31.0	47.0	43.0	63.0	57.0	31.0	41.0	70.0
39.0	44.0	61.0	49.0	66.0	49.0	64.0	57.0	51.0	46.0
70.0	67.0	83.0	77.0	78.0	82.0	70.0	68.0	56.0	82.0
119.0	95.0	135.0	118.0	132.0	131.0	124.0	139.0	132.0	153.0
70.0	18.0	79.0	91.0	85.0	74.0	56.0	34.0	106.0	81.0
47.0	21.0	34.0	19.0	21.0	19.0	23.0	34.0	27.0	23.0
51.0	51.0	52.0	21.0	52.0	124.0	78.0	28.0	47.0	56.0
38.0	50.0	24.0	11.0	19.0	39.0	22.0	24.0	9.0	47.0
13.0	15.0	37.0	14.0	21.0	-19.0	16.0	14.0	9.0	19.0
84.0	30.0	53.0	80.0	74.0	64.0	60.0	65.0	60.0	71.0
-11.0	15.0	-7.0	19.0	31.0	15.0	22.0	17.0	17.0	17.0
23.0	34.0	30.0	24.0	27.0	21.0	24.0	41.0	7.0	33.0
64.0	69.0	55.0	48.0	55.0	48.0	68.0	58.0	69.0	60.0
61.0	29.0	58.0	55.0	24.0	42.0	35.0	60.0	52.0	71.0
56.0	32.0	44.0	78.0	58.0	37.0	67.0	63.0	23.0	35.0
29.0	29.0	18.0	32.0	37.0	32.0	32.0	34.0	4.0	12.0
-5.0	22.0	21.0	34.0	24.0	15.0	31.0	23.0	22.0	35.0
73.0	89.0	76.0	74.0	58.0	82.0	74.0	86.0	79.0	95.0
30.0	54.0	18.0	18.0	42.0	35.0	51.0	24.0	34.0	41.0
41.0	51.0	63.0	47.0	50.0	41.0	41.0	41.0	38.0	27.0
58.0	51.0	58.0	58.0	53.0	88.0	53.0	46.0	55.0	54.0
34.0	27.0	39.0	37.0	34.0	40.0	45.0	45.0	37.0	23.0
145.0	138.0	127.0	133.0	152.0	153.0	136.0	141.0	138.0	169.0
118.0	118.0	100.0	115.0	129.0	88.0	111.0	128.0	141.0	125.0
82.0	104.0	96.0	89.0	94.0	85.0	75.0	83.0	102.0	104.0
54.0	78.0	51.0	8.0	69.0	61.0	50.0	54.0	49.0	53.0
43.0	35.0	34.0	28.0	44.0	31.0	36.0	49.0	36.0	38.0
51.0	56.0	52.0	32.0	56.0	39.0	64.0	51.0	51.0	26.0
3.0	3.0	5.0	4.0	5.0	9.0	0.0	2.0	2.0	3.0
0.0	1.0	-5.0	4.0	0.0	5.0	-16.0	2.0	10.0	1.0
19.0	11.0	16.0	9.0	5.0	13.0	13.0	-23.0	16.0	12.0
4.0	40.0	39.0	11.0	23.0	0.0	21.0	14.0	9.0	9.0
10.0	33.0	-6.0	29.0	55.0	24.0	54.0	-17.0	-23.0	18.0
4.0	15.0	11.0	9.0	9.0	6.0	6.0	6.0	12.0	4.0
4.0	-13.0	-6.0	13.0	-11.0	-8.0	5.0	20.0	7.0	11.0
5.0	9.0	0.0	5.0	13.0	0.0	12.0	14.0	20.0	16.0
0.0	17.0	51.0	8.0	20.0	23.0	53.0	12.0	8.0	25.0
32.0	38.0	34.0	17.0	27.0	8.0	13.0	11.0	24.0	10.0
10.0	15.0	16.0	27.0	15.0	47.0	67.0	12.0	10.0	-12.0
15.0	44.0	12.0	6.0	9.0	1.0	7.0	10.0	20.0	21.0
23.0	16.0	25.0	15.0	-6.0	23.0	9.0	21.0	21.0	3.0
10.0	11.0	11.0	13.0	67.0	27.0	12.0	8.0	1.0	35.0
21.0	22.0	10.0	0.0	17.0	26.0	30.0	-16.0	13.0	14.0
14.0	18.0	-4.0	4.0	-2.0	11.0	6.0	8.0	8.0	-11.0
23.0	33.0	4.0	6.0	-6.0	19.0	15.0	12.0	11.0	-2.0
0.0	3.0	0.0	0.0	8.0	11.0	11.0	-3.0	2.0	-15.0
22.0	31.0	29.0	36.0	31.0	27.0	25.0	25.0	28.0	45.0
118.0	118.0	108.0	113.0	80.0	109.0	110.0	124.0	123.0	105.0
30.0	59.0	57.0	40.0	44.0	48.0	45.0	44.0	55.0	31.0
5.0	21.0	0.0	7.0	10.0	2.0	-5.0	10.0	-3.0	3.0
12.0	9.0	9.0	0.0	0.0	1.0	7.0	13.0	10.0	-12.0
-49.0	-7.0	4.0	-3.0	-3.0	-18.0	21.0	1.0	0.0	34.0
57.0	136.0	64.0	46.0	57.0	57.0	68.0	38.0	60.0	69.0
180.0	192.0	183.0	172.0	185.0	195.0	207.0	193.0	192.0	207.0
182.0	146.0	147.0	125.0	146.0	138.0	143.0	149.0	157.0	141.0
48.0	33.0	48.0	18.0	35.0	65.0	38.0	42.0	10.0	56.0
14.0	9.0	-28.0	24.0	30.0	30.0	4.0	35.0	29.0	45.0
7.0	12.0	-19.0	3.0	7.0	0.0	4.0	-1.0	3.0	-7.0
87.0	87.0	87.0	87.0	89.0	87.0	81.0	85.0	90.0	81.0
79.0	75.0	67.0	66.0	81.0	82.0	75.0	83.0	75.0	70.0
10.0	39.0	42.0	30.0	30.0	13.0	14.0	30.0	24.0	-3.0
16.0	-22.0	21.0	11.0	8.0	18.0	10.0	4.0	4.0	4.0
9.0	9.0	13.0	8.0	-5.0	10.0	15.0	15.0	-10.0	24.0
10.0	30.0	-2.0	-4.0	-4.0	-1.0	25.0	-2.0	7.0	40.0
102.0	92.0	74.0	95.0	95.0	86.0	104.0	114.0	107.0	89.0
16.0	27.0	0.0	2.0	13.0	-3.0	2.0	12.0	3.0	-1.0
16.0	1.0	25.0	0.0	8.0	-10.0	45.0	26.0	11.0	1.0
27.0	4.0	0.0	-4.0	15.0	-9.0	-24.0	16.0	-16.0	-15.0
0.0	6.0	6.0	9.0	3.0	12.0	3.0	0.0	0.0	-23.0
4.0	11.0	3.0	9.0	5.0	0.0	1.0	3.0	7.0	35.0
61.0	46.0	53.0	78.0	55.0	44.0	66.0	57.0	34.0	58.0
17.0	0.0	11.0	2.0	6.0	8.0	8.0	2.0	6.0	-5.0
5.0	9.0	38.0	7.0	23.0	72.0	10.0	44.0	23.0	15.0
7.0	14.0	-4.0	-1.0	1.0	-5.0	28.0	-10.0	27.0	3.0
68.0	100.0	71.0	80.0	85.0	85.0	95.0	77.0	86.0	91.0
-3.0	-3.0	-3.0	9.0	1.0	0.0	-9.0	6.0	3.0	19.0
7.0	-3.0	-3.0	1.0	8.0	9.0	15.0	-1.0	2.0	-3.0
13.0	22.0	0.0	0.0	4.0	2.0	-5.0	-15.0	-12.0	3.0
3.0	8.0	-10.0	3.0	0.0	-9.0	-6.0	-3.0	-3.0	8.0
10.0	10.0	26.0	8.0	-23.0	-1.0	38.0	21.0	0.0	6.0
-2.0	6.0	10.0	-2.0	5.0	-1.0	0.0	-4.0	-22.0	-1.0
-2.0	-13.0	-4.0	-15.0	0.0	-18.0	5.0	-1.0	-29.0	1.0
-32.0	-9.0	-10.0	-18.0	-8.0	13.0	5.0	5.0	1.0	6.0
19.0	-3.0	10.0	3.0	4.0	4.0	17.0	16.0	27.0	24.0
26.0	10.0	11.0	14.0	15.0	6.0	17.0	18.0	17.0	14.0
0.0	35.0	21.0	0.0	-9.0	-3.0	1.0	-23.0	1.0	-6.0
12.0	8.0	15.0	51.0	4.0	24.0	34.0	40.0	13.0	30.0
121.0	106.0	97.0	95.0	101.0	118.0	69.0	92.0	95.0	94.0
161.0	172.0	155.0	142.0	163.0	191.0	203.0	183.0	185.0	198.0
51.0	36.0	20.0	38.0	38.0	31.0	43.0	44.0	68.0	53.0
25.0	30.0	9.0	25.0	34.0	42.0	6.0	36.0	18.0	21.0
3.0	3.0	0.0	3.0	-4.0	7.0	12.0	18.0	13.0	-18.0
7.0	2.0	5.0	7.0	-3.0	0.0	15.0	4.0	22.0	21.0
37.0	0.0	0.0	-6.0	0.0	40.0	-18.0	1.0	-10.0	-11.0
-4.0	20.0	10.0	13.0	1.0	10.0	9.0	32.0	15.0	11.0
2.0	0.0	3.0	5.0	9.0	21.0	21.0	-22.0	8.0	6.0
61.0	46.0	75.0	32.0	66.0	53.0	46.0	57.0	50.0	50.0
17.0	17.0	43.0	29.0	12.0	26.0	15.0	29.0	32.0	26.0
20.0	22.0	0.0	20.0	16.0	24.0	27.0	37.0	16.0	7.0
16.0	15.0	20.0	16.0	10.0	24.0	15.0	12.0	57.0	29.0
3.0	6.0	14.0	-10.0	4.0	20.0	29.0	5.0	13.0	14.0
27.0	53.0	40.0	14.0	14.0	21.0	58.0	33.0	28.0	15.0
52.0	48.0	48.0	51.0	42.0	56.0	48.0	51.0	45.0	69.0
26.0	41.0	25.0	43.0	44.0	37.0	33.0	40.0	51.0	-13.0
57.0	69.0	69.0	40.0	39.0	60.0	49.0	42.0	57.0	50.0
61.0	67.0	73.0	73.0	68.0	106.0	62.0	63.0	68.0	70.0
142.0	144.0	124.0	124.0	142.0	123.0	131.0	131.0	127.0	144.0
5.0	-27.0	1.0	10.0	8.0	5.0	-8.0	42.0	26.0	29.0
2.0	-4.0	1.0	-8.0	4.0	-4.0	8.0	1.0	6.0	2.0
-7.0	-27.0	43.0	16.0	18.0	-2.0	-9.0	-27.0	6.0	5.0
19.0	9.0	-11.0	-11.0	-19.0	14.0	-3.0	18.0	-18.0	0.0
0.0	-7.0	18.0	-7.0	-11.0	-9.0	-3.0	4.0	-2.0	-2.0
-5.0	0.0	17.0	-16.0	0.0	0.0	49.0	-1.0	0.0	-13.0
31.0	4.0	16.0	27.0	8.0	5.0	-12.0	5.0	10.0	0.0
1.0	-8.0	6.0	0.0	0.0	-30.0	0.0	14.0	-7.0	-31.0
5.0	-18.0	-13.0	-6.0	-7.0	1.0	0.0	-22.0	-11.0	-22.0
0.0	0.0	1.0	-2.0	0.0	3.0	2.0	14.0	0.0	0.0
59.0	-20.0	1.0	24.0	-5.0	12.0	2.0	5.0	2.0	10.0
-6.0	28.0	8.0	-1.0	4.0	4.0	-7.0	0.0	12.0	6.0
69.0	53.0	71.0	73.0	64.0	85.0	57.0	62.0	70.0	62.0
60.0	91.0	76.0	76.0	72.0	63.0	62.0	74.0	85.0	87.0
25.0	5.0	29.0	24.0	32.0	18.0	19.0	16.0	68.0	7.0
56.0	46.0	69.0	56.0	51.0	51.0	46.0	47.0	48.0	60.0
35.0	35.0	9.0	23.0	8.0	18.0	42.0	21.0	17.0	36.0
43.0	51.0	62.0	26.0	51.0	58.0	48.0	113.0	61.0	45.0
-1.0	1.0	-16.0	-1.0	-19.0	-11.0	32.0	31.0	1.0	0.0
-14.0	14.0	-10.0	8.0	-10.0	2.0	0.0	0.0	-13.0	2.0
6.0	7.0	0.0	6.0	3.0	2.0	12.0	14.0	8.0	9.0
30.0	-3.0	5.0	5.0	17.0	8.0	32.0	16.0	15.0	-12.0
-13.0	-15.0	-2.0	0.0	-13.0	-7.0	-8.0	4.0	0.0	24.0
3.0	8.0	5.0	38.0	2.0	-12.0	-6.0	-5.0	-1.0	9.0
9.0	-1.0	13.0	1.0	-8.0	5.0	6.0	37.0	1.0	-19.0
5.0	5.0	12.0	-13.0	-2.0	0.0	8.0	-7.0	-1.0	0.0
7.0	9.0	34.0	-16.0	4.0	10.0	3.0	-32.0	6.0	0.0
11.0	10.0	28.0	-12.0	0.0	7.0	11.0	-6.0	2.0	1.0
-13.0	-14.0	0.0	-7.0	12.0	1.0	-1.0	17.0	-18.0	-23.0
1.0	30.0	-6.0	0.0	3.0	-14.0	-12.0	0.0	3.0	23.0
3.0	10.0	5.0	-4.0	0.0	0.0	26.0	-3.0	22.0	-9.0
12.0	-7.0	-8.0	-8.0	35.0	-3.0	4.0	-38.0	-14.0	5.0
33.0	15.0	27.0	16.0	23.0	20.0	34.0	20.0	61.0	8.0
7.0	0.0	7.0	-7.0	-5.0	-1.0	-6.0	-6.0	8.0	6.0
9.0	-11.0	0.0	9.0	2.0	-4.0	-26.0	0.0	4.0	32.0
9.0	19.0	-11.0	-11.0	36.0	0.0	34.0	6.0	-16.0	18.0
18.0	11.0	6.0	2.0	11.0	5.0	-5.0	3.0	15.0	-43.0
-3.0	-4.0	-4.0	0.0	-2.0	-2.0	-1.0	-11.0	4.0	12.0
-5.0	-3.0	0.0	0.0	-10.0	6.0	7.0	-38.0	-9.0	3.0
-4.0	-4.0	0.0	-16.0	-16.0	0.0	-12.0	-6.0	0.0	-1.0
-11.0	0.0	0.0	1.0	11.0	2.0	17.0	2.0	11.0	0.0
-12.0	-14.0	1.0	-8.0	-1.0	-25.0	1.0	1.0	-2.0	33.0
-9.0	2.0	-1.0	18.0	13.0	1.0	29.0	3.0	80.0	18.0
1.0	-17.0	11.0	3.0	0.0	0.0	18.0	5.0	-17.0	14.0
21.0	35.0	-3.0	7.0	0.0	0.0	-1.0	16.0	-15.0	-2.0
-4.0	-4.0	5.0	22.0	0.0	4.0	-4.0	14.0	13.0	1.0
-30.0	0.0	11.0	3.0	13.0	4.0	10.0	6.0	-1.0	0.0
6.0	9.0	0.0	40.0	-50.0	39.0	13.0	7.0	-1.0	-1.0
2.0	0.0	7.0	14.0	8.0	-8.0	0.0	4.0	-1.0	4.0
18.0	14.0	14.0	15.0	0.0	-1.0	15.0	15.0	-9.0	11.0
14.0	17.0	12.0	10.0	35.0	25.0	17.0	24.0	20.0	19.0
22.0	13.0	23.0	8.0	12.0	0.0	18.0	3.0	41.0	16.0
19.0	18.0	-4.0	29.0	2.0	19.0	13.0	13.0	-6.0	37.0
28.0	33.0	28.0	33.0	6.0	8.0	3.0	16.0	-6.0	14.0
-2.0	-3.0	-17.0	0.0	-11.0	4.0	-11.0	-18.0	1.0	-7.0
35.0	8.0	25.0	19.0	37.0	24.0	18.0	8.0	37.0	22.0
12.0	1.0	-4.0	-2.0	-2.0	-7.0	-8.0	-7.0	-4.0	7.0
-13.0	11.0	-6.0	8.0	-2.0	-37.0	7.0	1.0	-10.0	0.0
